0.078914321,0.358311488,2
-0.568774381,0.740375036,1
-0.404063046,-0.895677024,1
0.715252433,-0.640796167,5
0.014147425,-0.423151407,2
-0.791031848,-3.115013958,4
0.649384457,0.603707105,1
-0.800227552,-0.378002611,1
-0.244967844,0.27791502,2
1.069564039,0.173994796,1
-0.83893527,-0.407979035,1
0.74967606,-0.835952879,1
0.2986108,-0.061756394,2
-0.093396906,0.390095861,2
-0.703325129,-1.769358357,3
-0.301050423,-0.204626068,2
-1.04004941,-0.421467654,1
0.187250725,0.364564924,2
-0.356903346,-0.135667693,2
-0.318831945,-3.055278823,4
0.035125264,-0.435179882,2
-0.100715891,-0.935706809,1
0.976853726,0.445102193,1
-0.823277992,0.699294077,1
-0.824474848,-0.332469835,1
-0.246533173,-0.825940442,1
-0.335460821,0.910485656,1
0.33919053,0.026599958,2
-0.695850903,0.740107819,1
0.574262477,-0.676210804,1
-1.306479036,-2.919888319,4
-0.177210682,0.419409066,2
-0.256550989,-2.759759484,4
0.343821371,0.171732357,2
0.424795925,-0.052651121,2
-0.927497615,-0.601465712,1
0.335433891,-0.074698619,2
0.122181762,-1.132232415,1
0.312490129,0.201702355,2
-0.965077734,-3.04104736,4
0.699058898,0.697087173,1
0.36147159,-0.224552853,2
0.368201086,0.805240033,1
0.31286493,-0.026781893,2
0.130305884,0.290862617,2
0.04022273,0.410716494,2
0.216319219,0.971096178,1
-0.666339663,-2.17770341,3
-0.183753518,-0.318209112,2
0.166580372,0.38406218,2
0.674575908,-0.644941843,1
-1.053029826,-0.24814219,1
-1.055610972,0.150803256,1
0.468126812,0.91141231,1
0.387120486,0.105261928,2
-0.11525231,0.428958978,2
0.604858022,0.873589325,1
0.413879409,0.157862009,2
-0.373062353,-0.084222722,2
0.05911462,0.362030933,2
-0.432196803,-0.933534181,1
-0.102260098,0.374665079,2
0.401783514,-0.063013369,2
0.358758963,-0.809916372,1
-0.846672395,-2.935781732,4
-0.93422078,0.347804831,1
-0.800839168,-2.005168419,3
-0.475845198,0.989760805,1
-1.337223305,-2.112855139,3
0.506941652,-0.853311138,1
-0.360474063,0.133883436,2
-0.00363499,-2.102171891,3
-0.792915173,0.112464209,1
0.404794552,-0.190668704,2
0.557793512,0.689417175,1
-0.544427449,0.838560216,1
0.087813161,-1.087949705,1
-0.002052424,-2.094382402,3
-0.229957905,-0.31337983,2
0.413044009,0.030925811,2
0.951838845,-2.364597644,6
0.281684156,-1.049024658,1
-0.582401799,-0.266287432,5
0.427467245,0.091373243,2
0.976547195,-2.565099025,6
-0.785532936,0.713418469,1
-0.924489384,-0.322967296,1
0.974779968,0.0799521,1
-0.406699471,-0.101277884,2
-0.733660113,-3.012152689,4
-0.705315944,-3.091558493,4
-0.352456061,-0.004755504,2
1.004458785,-0.157533423,1
-1.353382615,-2.42366798,5
-0.209648051,0.911495104,1
-0.040286357,-0.374282724,2
-0.680301545,-0.661494813,1
0.375008972,-0.189889834,2
0.366057742,0.059274071,2
-0.494095739,-0.890369989,1
0.593786837,0.808613318,1
-0.19413111,-2.116775036,3
-1.383451832,-1.851753897,3
1.007237619,0.385175352,1
0.360197342,-0.246681224,2
-1.111332895,-1.905957028,3
0.291844353,0.291221605,2
0.877883864,-2.612021254,6
0.614093553,0.728875285,1
-0.336590789,-0.945557269,1
0.012434143,-0.451078538,2
-0.568716243,0.855219376,1
0.646268784,-0.643552161,1
-1.120923597,-2.134485223,3
0.864506931,-2.520873707,6
-0.86137489,-1.841888072,3
-0.015334818,-0.908054285,1
1.148101484,-0.357309863,1
-0.768959689,-1.959045461,3
0.25871699,-0.298256075,2
-0.098613269,-0.330376177,2
-0.258739512,-0.978908629,1
-0.684220201,-0.764100795,1
-0.744640078,-2.864988388,4
-0.187923042,0.924909817,1
-0.464684092,0.858479676,1
1.080202191,-2.460174051,6
-0.366189414,-0.043939075,2
1.33977135,-0.105868943,5
-0.752626057,-0.51156517,1
-0.097650057,-0.390538773,2
0.111030801,0.377188698,2
-0.889399783,0.258912871,1
-0.370205436,0.119960135,2
0.939064508,0.15741771,1
-0.166854158,0.372448608,2
1.008997319,-2.606931283,6
0.927179506,-0.274902438,1
1.199126709,-1.20864946,5
-1.020548472,1.04797323,5
-0.410717797,-0.039638649,2
0.346477602,-0.321147219,2
-0.295298157,0.22689587,2
0.148926496,-0.425820158,2
0.22580968,-0.331551355,2
0.173439252,-0.294861638,2
0.969772436,-0.754870927,1
0.477881707,-0.107600984,2
-0.042128126,-2.777393275,4
0.538833934,-0.144190847,5
0.785642706,0.443028447,1
-0.291382987,-0.279312279,2
0.086527688,0.388438471,2
-1.027311789,0.010812662,1
-0.624298307,-2.066357842,3
-1.050215144,0.104895622,1
-0.881545548,-2.058397239,5
-0.164190128,0.385791602,2
-0.859607874,0.580895336,1
0.925919195,-0.190205601,1
-0.030704217,-0.368969604,2
0.727050931,-0.715847173,1
-0.367744247,-2.044986342,3
-0.414682849,-0.097374565,2
-0.626271325,-3.135467498,4
0.380432769,0.21077965,2
-0.925513589,0.299900337,1
0.017653528,-0.343555331,2
-0.637073608,-0.90525716,1
-0.298445983,-1.998486582,3
-0.332368182,-0.343761453,2
-0.462286051,-2.814712613,4
-0.095591793,-2.81979236,4
-0.038925389,-0.979950693,1
-0.358235266,0.176712045,2
0.211636041,-0.356773586,2
0.808936469,-0.626609725,1
-0.428326282,-0.063593099,2
-0.171122385,-0.998436894,1
-1.318027255,-3.116962662,4
-0.727028526,-2.05258795,3
-0.316080938,-1.126436562,1
0.160538106,-0.290273582,2
1.030240454,0.080427241,1
0.384804244,0.101470526,2
0.41541075,-0.025039366,5
0.98752973,-2.520899887,6
1.090422407,-0.967547817,5
-0.299884421,-0.196486757,2
0.781225323,0.504255886,1
0.075231672,0.395433493,2
-0.280592018,-1.080551379,1
-0.176125599,0.362547943,2
-1.221447842,-1.976465514,3
0.011988199,-0.35450039,2
1.087755233,-2.478154001,6
0.982817782,-0.404788603,1
0.092570805,-0.298984749,2
-0.585403466,-0.741662504,1
-0.226554643,0.986771717,1
0.370871802,-0.109960975,2
1.103026244,0.041832942,1
-0.589473795,0.753436993,1
-0.278340361,0.296043128,2
-0.100171827,-1.091936995,1
0.25478562,-0.272949757,2
0.352253957,-0.285229177,2
-1.376912969,-2.312158956,3
0.3711351,1.017387646,1
0.584758382,0.953484794,1
0.418274555,-0.164735526,2
0.303111577,-0.336960087,2
-0.017946993,-0.319106573,2
-1.124387488,-2.972520632,4
0.241369044,-0.333316538,2
-1.353114525,-2.129797042,3
0.761733477,-0.646470923,1
-1.459589347,-2.079092127,3
-0.420086058,0.041958249,2
1.034698522,0.394655023,1
0.785112376,0.312774805,1
-0.343385296,-0.160671255,2
-0.044867482,-0.797766434,1
0.926087668,-2.357075757,6
-0.903910094,-2.998785424,4
-0.079203313,0.387195297,2
0.332724564,0.124501609,2
0.327100804,-0.072317972,2
0.396110954,0.306426383,2
-0.437055652,0.726725801,1
-0.704895635,0.689572543,1
0.299870424,-0.334381152,2
-0.296523855,-1.941688902,3
-1.176208111,-1.537821373,5
-0.792661816,-3.01291349,4
-0.865554334,-0.255682822,1
-1.061437523,-3.172970023,4
-0.793864621,-0.580611772,1
1.072163439,-2.601281814,6
-0.254829443,-0.362102864,2
-0.103495805,-0.391563452,2
-0.119044314,-0.786918519,5
0.374030323,0.039300146,2
-0.192207109,-2.99927181,4
-0.336594779,-0.152566265,2
0.501845632,0.54040617,5
-0.739555925,-1.910515021,3
0.988649501,0.056746562,1
-0.350035687,-0.273418382,2
0.35119176,-0.262410509,2
0.262314944,-0.325755821,2
0.89214409,-0.216737656,1
-0.789786265,-0.580753228,1
-0.202059734,0.351828525,2
-0.721658536,0.585467537,1
0.954005617,-2.416644673,6
-1.382996586,-1.887820596,3
-1.401169982,-0.372166097,5
-0.701898219,-2.019085799,3
-0.355659004,0.245606443,2
-0.773780106,0.369665471,1
-0.581126572,-2.820794572,4
0.087745893,0.405648485,2
0.292103707,1.074668289,1
1.223103881,-0.699386754,5
0.903678976,-0.561382131,1
-0.778087217,-3.096751475,4
0.894134014,-2.281968877,6
0.34545437,-0.249953524,2
-0.254478033,0.817798747,1
-0.41278772,-0.008797418,2
0.989554721,-2.475225335,6
0.917140695,-0.442510168,1
0.915144354,0.148185177,1
-0.678633934,-0.753586682,1
0.889892324,0.592228321,1
0.295362096,-0.282931713,2
0.304693391,-0.258588369,2
-0.296723291,1.062719026,1
-0.255650245,0.936662698,1
0.101483881,-0.355486796,2
0.237514735,0.323445327,2
-1.406266338,-3.07207194,4
-1.024798894,-0.147806117,1
1.062888795,-0.422579095,1
0.852850728,0.367618437,1
-0.095617993,0.36003478,2
-0.158182862,0.298179573,2
0.377529527,-0.168181624,2
0.539614471,0.890387778,1
0.832521549,-1.774021056,5
-0.139920833,-0.357327495,2
0.877979401,-0.656026272,1
0.930758271,-2.366530548,6
0.943823403,-2.466311924,6
-0.861660127,-0.424929233,1
0.323574588,-0.25064389,2
-0.33427697,-3.116552518,4
-0.211136461,-0.876519252,1
1.094004025,-2.486606061,6
-1.233241086,-3.018652522,4
0.369317071,0.164365364,2
-0.889147511,0.614016108,1
-0.012489994,-0.376854646,2
-1.314124015,-3.248341936,4
-0.590788964,-2.989350721,4
-0.639402941,1.007999907,1
-0.075169217,0.369963927,2
-0.315211783,0.219636868,2
-0.391554708,-0.037076835,2
1.011986381,-0.476671759,1
0.393500383,0.763553073,1
-0.946418462,-2.855016535,4
0.434213483,0.083653192,2
0.874674139,-2.439763513,6
-0.337984427,-0.207193305,2
0.013821539,-0.282018947,2
0.130798017,0.399563422,2
0.014524583,-1.041191334,1
0.299027573,-0.901647801,1
-0.168612146,0.313280516,2
-0.542522289,0.875890711,1
1.085533708,0.20913298,1
-0.230537004,-1.194887111,1
-0.022462232,0.477210525,2
-0.118689317,0.42508761,2
-0.641169395,-3.016598732,4
-0.517129035,-3.038031207,4
1.113143023,-2.624055158,6
-1.039420951,-3.007927686,4
0.341363097,-0.162825764,2
-0.079867851,0.423718899,2
-0.112106446,1.034278432,1
-0.002317941,-0.353772284,2
-1.042132369,-3.047994198,4
1.022249877,0.071678329,1
-0.813063608,-2.917303168,4
-0.280299838,-2.936761065,4
-0.376127262,-0.912243209,1
-0.813860264,-2.927813012,4
-0.034789608,-3.231793757,4
-0.293771131,-0.218182433,2
0.282328655,-0.968597288,1
-0.054447749,-1.986820075,3
-0.315278014,-0.153159012,2
-0.088012447,0.374054074,2
0.110081132,0.345168068,2
-1.32387292,-2.844568407,4
-0.734427827,-0.545456083,1
0.819370502,0.640140889,1
-0.304806611,0.107788648,2
-0.85090096,-2.937241779,4
-0.233492265,0.975239653,1
0.131069875,0.450928556,2
-0.863856736,-2.894362358,4
-0.416141369,0.057558338,2
0.63696405,-0.682374393,1
1.045686388,-0.411838816,1
0.147280434,0.322096013,2
-0.162387972,-1.007095881,1
-1.19589947,0.259384172,1
-0.273182773,-0.342526479,2
0.306101737,1.114121958,1
0.673061121,0.588378027,1
-0.119960489,-1.035410727,1
-0.309065265,0.236407774,2
-0.860899783,-2.097536311,3
-0.495498159,-0.9193024,1
-0.771215648,-3.020811688,4
-0.315914506,-0.232301291,2
0.564524201,-0.828878387,1
0.386619428,0.190366409,2
-0.738245393,0.567239675,1
0.031085357,-1.127696345,1
0.197285802,0.89577872,1
0.275202831,0.86292017,1
-1.489179898,-2.992666114,4
0.042868336,-0.395656348,2
-0.059469777,0.421606295,2
-0.174822261,0.29069032,2
-0.719297746,-1.013337718,1
0.21482534,-0.297415512,2
-1.025716766,-3.049850048,4
-0.085752913,-1.897834967,3
-0.441889176,-3.059006523,4
0.258507514,-0.257420864,2
-0.192651009,-0.367499297,2
0.3238521,0.235592844,2
1.143517407,0.368194543,1
-1.122771883,0.779144332,5
-0.344664051,-0.169971693,2
0.671075537,0.788355723,1
-0.895423889,-2.94525477,4
0.362225651,0.073827359,2
-0.242242114,-2.970527033,4
-0.510476575,-2.00048474,3
-0.366289559,-0.99251896,1
-0.243449987,-0.325105823,2
-0.802034404,-0.774167767,1
-0.533057086,-0.94508581,1
-0.303936129,0.23658137,2
0.866194006,-0.802868049,1
-0.421161309,-1.840138055,3
-0.802232559,-2.87140976,4
-0.54146349,-0.716209802,1
-0.076760543,-0.92242401,1
0.239354446,-0.332870279,2
-0.395457154,0.745448934,1
-1.428967559,-2.015525409,3
0.04413382,-0.858888328,1
-0.369795754,-0.129186919,2
1.061989812,-0.131627803,1
1.194704267,-0.269002461,1
0.395459801,0.022698625,2
-1.430973638,-1.930945018,3
-0.057032096,0.433767712,2
-1.233434032,-1.944807614,3
0.905564127,0.184568397,1
-0.150450905,-0.364897284,2
0.438150552,-0.116722142,2
-1.143832101,-0.332988944,1
-0.138058239,0.410378139,2
-0.044842578,0.413711373,2
0.31404495,0.125109922,2
0.057471004,0.411955345,2
0.292893578,-0.24310434,2
-1.089318467,0.27251992,1
-0.274887896,-0.243373102,2
0.633310276,-0.898368647,1
-0.451796313,-0.083072053,2
-0.115323209,0.415377271,2
1.492207623,-0.40878007,5
1.09578389,-2.567407021,6
-0.088594956,-0.367652758,2
0.277427412,-1.825342716,5
-0.584861589,0.700117706,1
-0.003763094,0.397073027,2
0.128847456,0.422945386,2
0.233903353,0.381393918,2
-1.429187936,-1.957997055,3
-0.217008915,0.350356285,2
-0.105033662,-2.94880531,4
-0.192110304,0.293770349,2
-1.422344072,-2.121164881,3
0.290820373,-0.286338869,2
-0.684082082,-0.682210661,1
0.402895048,0.154070141,2
-0.416019764,-0.168587062,2
-0.97374901,0.571249542,1
0.83181141,0.311254022,1
-0.883369118,-0.389228715,1
-0.53068117,-1.973042114,3
0.951081921,0.526949124,1
-0.228176052,0.483744628,5
-0.421530366,0.783201291,1
-0.608624967,-0.812764556,1
-0.190338079,0.395904322,2
-0.320813761,-0.309667107,2
-1.477998659,-2.047344862,3
-0.41047532,0.964479005,1
0.979200009,-2.637578486,6
0.105675695,-0.447782254,2
-0.803739265,-0.853052609,1
-0.10401876,0.296498128,2
0.809364662,0.547769233,1
-0.047195569,-1.016137986,1
0.529090103,-0.891933965,1
-0.572651488,-2.074508436,3
0.054757831,-2.196944191,5
-0.323854373,-0.286419584,2
-0.216585396,-0.286483921,2
0.268430215,0.315342289,2
0.678986619,-0.639580208,1
0.379372075,0.249864115,2
-0.005261432,-0.399127976,2
-0.34070616,-2.97716404,4
0.234026652,0.311980563,2
0.287769888,0.13680949,2
-0.14258024,1.084419279,1
-0.177961016,-0.372553452,2
-0.389499604,0.228499817,2
1.068668114,0.228433107,1
0.847976325,0.066499894,1
0.965072468,-2.494992729,6
-0.394242392,0.806267126,1
1.004335654,-1.227216916,5
-0.157696957,0.32250685,2
0.32211864,1.057363465,1
1.112412194,-2.72704357,6
-0.115092753,1.049544666,1
-0.567173676,-2.080310555,3
1.095376381,-0.291805356,1
-0.282655199,-0.863595306,1
0.895595814,-2.322225791,6
-0.204589366,0.278413012,2
-0.08385922,0.364598041,2
0.863635924,-0.624883811,1
-0.309512043,0.147866189,2
-1.0319693,-0.021993545,1
0.223117405,0.27576687,2
0.14845404,0.406955058,2
-0.437486431,-2.915077203,4
1.010851159,-2.578970636,6
-1.026794493,-0.099096622,1
1.187413766,0.095093538,1
-0.915473535,-0.109847688,1
0.88508628,0.258103549,1
-0.04943221,-2.031064209,3
0.269830363,-0.257976737,2
-0.42121193,-0.099256876,2
0.646792475,-0.745640187,1
-0.387758965,1.090012054,1
-0.144882148,0.921919458,1
-0.638082461,-0.762434477,1
0.474965506,0.038037415,2
-0.822179675,0.642827292,1
-1.006500234,-0.021416724,1
-0.809635933,-0.71604896,1
-1.005051242,-1.771888981,3
0.322583281,-1.070424231,1
-0.826084223,-2.027986186,3
-0.402600093,-0.00856669,2
0.926942726,-0.388022249,1
0.000894186,0.836135739,1
-0.132055756,-3.005890415,4
-0.259244786,-3.021491896,4
0.859553427,0.429330893,1
-0.826208667,-2.022703516,3
0.389911987,0.03198084,2
0.43359813,-0.737154096,1
-0.273632833,-0.272884265,2
-0.784874003,-3.014422094,4
1.028252387,-2.579479772,6
-0.242064922,-0.274843094,2
-0.36732119,-0.06715576,2
0.369958863,-0.195439503,2
0.116841483,0.429867316,2
-0.208664374,-2.001795055,3
-0.994615581,0.365414202,1
0.430923393,-0.074361281,2
0.37231624,-1.064550395,1
-0.463380295,-1.85560936,3
-0.088601277,-0.407881001,2
-0.522076178,-3.166285505,4
0.381978781,-0.203792097,2
0.399987386,0.898426233,1
-0.321495706,-0.341221044,2
-0.050984432,0.372783093,2
0.370333396,0.008642703,2
-0.516426685,-1.903418416,3
0.58506663,0.779951408,1
-0.781787667,0.788850198,1
0.353591722,0.17701567,2
-0.387362422,0.119207741,2
-1.195652286,-1.511432715,5
-0.784669508,-2.954871807,4
-0.932655882,-0.210556805,1
0.259753783,0.241482842,2
0.188079181,0.988583731,1
-0.227509753,0.296150014,2
-0.574924099,0.640987739,1
0.679723708,-0.753955283,1
0.143677509,1.029888362,1
0.441210498,0.016733177,2
-0.369972961,-2.084903689,3
-0.896386314,-1.944568925,3
-0.281958254,0.275829017,2
0.240066076,0.255715184,2
1.032610022,0.077314528,1
0.366856278,-0.177004067,2
-0.545571024,-3.020099047,4
-1.014532934,-2.035996065,3
0.388372873,1.094986494,1
-0.2600469,0.741245321,1
-0.22996964,0.256395095,2
0.880634893,-0.713072942,1
0.356857636,-0.086695062,2
-0.329311197,0.279717631,2
-0.390521389,-2.940854335,4
-0.044240759,-1.028868584,1
0.035368561,-1.057878518,1
-0.288663414,0.234187015,2
0.224568301,-0.335134392,2
-0.440313997,0.906369857,1
-0.983393631,-0.316293039,1
0.81775201,-0.180794929,1
-0.067917317,0.429498179,2
-0.48027576,0.734425872,1
-0.682956931,-0.856316197,1
-0.850376509,0.473175828,1
-0.129213072,-2.095036985,3
0.983039717,-2.433743833,6
-1.129490783,-0.207680134,1
-0.441936086,0.073461564,2
-0.373807199,0.16172107,2
0.96654857,0.475916022,1
0.838584728,-0.186746549,1
-0.337064841,-0.021329639,2
0.387908974,-0.301948371,2
-0.363145919,-2.157605151,3
0.39074149,0.178040877,2
-1.103732022,-1.869973847,3
0.049002504,-0.389227607,2
0.327674688,1.12732139,1
-0.879599803,-2.982716572,4
1.127409281,-2.552628079,6
1.166093156,-0.908875993,5
1.051692045,-2.547043555,6
-0.207615619,0.368045112,2
-0.95869376,0.223958404,1
1.062995608,-2.320308835,6
-0.9138984,-2.075139571,3
-0.233944636,0.280047082,2
-0.89766895,-2.030533014,3
-0.239044982,0.900086951,1
0.159994954,0.359370493,2
-0.871042486,0.107603623,1
-0.273688081,-0.305640318,2
-0.419048455,0.047417429,2
0.10717084,-0.98914087,1
0.264189236,-1.119455635,1
-0.197638296,-0.356147996,2
0.923292677,0.410913409,1
0.96201061,0.253676316,1
-0.184120627,-0.343599117,2
0.401345265,-0.725683954,1
-0.134636316,-0.378222908,2
-0.435609585,-0.002007843,2
-0.068448954,-0.399374758,2
-0.381380354,-0.172780941,2
-0.441701813,-2.999758353,4
-0.505149336,0.879571314,1
0.377890758,0.14615039,2
-0.414756927,-2.890425964,4
-0.920255518,0.113438467,1
-0.324788742,-2.097667032,3
-0.264799763,-0.245658966,2
-0.45753284,-0.133195577,2
0.354034512,0.10324142,2
-0.132562889,-1.762214043,5
0.122440695,0.445648783,2
-0.444902539,-0.93138363,1
0.23140971,0.319852409,2
-0.428293368,0.066173213,2
0.794158731,-2.633678676,6
1.015821591,-0.257344402,1
-0.759840322,0.591453424,1
0.405768972,0.193591522,2
0.561420752,-0.837835981,1
-0.434409058,-0.115774265,2
-0.057952859,0.368767783,2
-0.148674442,1.054015736,1
0.060285478,-0.35992826,2
-0.21777098,0.335424087,2
0.944726894,0.365375975,1
-0.161625219,-0.35827081,2
0.147786549,0.905077331,1
-0.159311083,0.425799729,2
-0.090621857,0.394708687,2
